tokens,upos,deprel,head_tags,deprel_tags,upos_tags
"['O', 'amplo', 'mobiliário', 'urbano', ',', 'herdado', 'de', 'os', 'tempos', 'de', 'capital', ',', 'com', 'as', 'calçadas', 'largas', 'invadidas', 'por', 'as', 'mesas', 'e', 'cadeiras', 'de', 'os', 'botequins', 'e', 'lanchonetes', ',', 'e', 'os', 'muitos', 'dias', 'de', 'sol', 'e', 'de', 'calor', 'convidavam', 'nos', 'a', 'o', 'convívio', 'social', 'em', 'a', 'cidade', 'onde', 'ainda', 'era', 'raro', 'o', 'ar-condicionado', '.']","['DET', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADV', 'ADV', 'AUX', 'ADJ', 'DET', 'NOUN', 'PUNCT']","['det', 'amod', 'nsubj', 'amod', 'punct', 'acl', 'case', 'det', 'obl', 'case', 'nmod', 'punct', 'case', 'det', 'nmod', 'amod', 'acl', 'case', 'det', 'obl:agent', 'cc', 'conj', 'case', 'det', 'nmod', 'cc', 'conj', 'punct', 'cc', 'det', 'amod', 'conj', 'case', 'nmod', 'cc', 'case', 'conj', 'root', 'obj', 'case', 'det', 'obl', 'amod', 'case', 'det', 'nmod', 'advmod', 'advmod', 'cop', 'acl:relcl', 'det', 'nsubj', 'punct']","[3, 3, 38, 3, 6, 3, 9, 9, 6, 11, 9, 6, 15, 15, 3, 15, 15, 20, 20, 17, 22, 20, 25, 25, 20, 27, 25, 32, 32, 32, 32, 3, 34, 32, 37, 37, 34, 0, 38, 42, 42, 38, 42, 46, 46, 42, 50, 50, 50, 46, 52, 50, 38]","[0, 10, 1, 10, 5, 18, 8, 0, 9, 8, 13, 5, 8, 0, 13, 10, 18, 8, 0, 30, 12, 11, 8, 0, 13, 12, 11, 5, 12, 0, 10, 11, 8, 13, 12, 8, 11, 2, 3, 8, 0, 9, 10, 8, 0, 13, 14, 14, 17, 20, 0, 1, 5]","[0, 6, 1, 6, 3, 2, 5, 0, 1, 5, 1, 3, 5, 0, 1, 6, 2, 5, 0, 1, 7, 1, 5, 0, 1, 7, 1, 3, 7, 0, 6, 1, 5, 1, 7, 5, 1, 2, 12, 5, 0, 1, 6, 5, 0, 1, 8, 8, 10, 6, 0, 1, 3]"
"['Acabei', 'de', 'ver', '""', 'Como', 'Nossos', 'Pais', '""', '.']","['VERB', 'ADP', 'VERB', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","['root', 'mark', 'xcomp', 'punct', 'obj', 'flat:name', 'flat:name', 'punct', 'punct']","[0, 3, 1, 5, 3, 5, 5, 5, 1]","[2, 6, 4, 5, 3, 15, 15, 5, 5]","[2, 5, 2, 3, 9, 9, 9, 3, 3]"
"['Nenhum', 'de', 'eles', 'jogou', 'o', 'que', 'Neymar', 'joga', ',', 'embora', 'Edmundo', 'tenha', 'disputado', ',', 'como', 'reserva', ',', 'a', 'Copa', 'de', 'o', 'Mundo', 'de', '1998', ',', 'em', 'a', 'França', '.']","['PRON', 'ADP', 'PRON', 'VERB', 'PRON', 'PRON', 'PROPN', 'VERB', 'PUNCT', 'SCONJ', 'PROPN', 'AUX', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN', 'ADP', 'NUM', 'PUNCT', 'ADP', 'DET', 'PROPN', 'PUNCT']","['nsubj', 'case', 'nmod', 'root', 'obj', 'obj', 'nsubj', 'acl:relcl', 'punct', 'mark', 'nsubj', 'aux', 'advcl', 'punct', 'case', 'obl', 'punct', 'det', 'obj', 'case', 'det', 'flat:name', 'case', 'nmod', 'punct', 'case', 'det', 'nmod', 'punct']","[4, 3, 1, 0, 4, 8, 8, 5, 13, 13, 13, 13, 4, 16, 16, 13, 16, 19, 13, 22, 22, 19, 24, 19, 28, 28, 28, 19, 4]","[1, 8, 13, 2, 3, 3, 1, 20, 5, 6, 1, 28, 7, 5, 8, 9, 5, 0, 3, 8, 0, 15, 8, 13, 5, 8, 0, 13, 5]","[12, 5, 12, 2, 12, 12, 9, 2, 3, 4, 9, 10, 2, 3, 5, 1, 3, 0, 9, 5, 0, 9, 5, 11, 3, 5, 0, 9, 3]"
"['A', 'superlotação', 'é', 'o', 'principal', 'motivo', 'de', 'multas', 'recebidas', 'por', 'os', 'prestadores', 'de', 'serviço', 'em', 'este', 'ano', '.']","['DET', 'NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['det', 'nsubj', 'cop', 'det', 'amod', 'root', 'case', 'nmod', 'acl', 'case', 'det', 'obl:agent', 'case', 'nmod', 'case', 'det', 'obl', 'punct']","[2, 6, 6, 6, 6, 0, 8, 6, 8, 12, 12, 9, 14, 12, 17, 17, 9, 6]","[0, 1, 17, 0, 10, 2, 8, 13, 18, 8, 0, 30, 8, 13, 8, 0, 9, 5]","[0, 1, 10, 0, 6, 1, 5, 1, 2, 5, 0, 1, 5, 1, 5, 0, 1, 3]"
"['Essa', 'é', 'a', 'conclusão', 'de', 'os', 'economistas', 'Luciene', 'Pereira', 'e', 'Cezar', 'Santos', ',', 'de', 'a', 'Fundação', 'Getúlio', 'Vargas', ',', 'que', 'escreveram', 'um', 'artigo', 'sobre', 'o', 'tema', '.']","['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['nsubj', 'cop', 'det', 'root', 'case', 'det', 'nmod', 'nmod', 'flat:name', 'cc', 'conj', 'flat:name', 'punct', 'case', 'det', 'nmod', 'flat:name', 'flat:name', 'punct', 'nsubj', 'acl:relcl', 'det', 'obj', 'case', 'det', 'nmod', 'punct']","[4, 4, 4, 0, 7, 7, 4, 7, 8, 11, 8, 11, 16, 16, 16, 7, 16, 16, 21, 21, 7, 23, 21, 26, 26, 23, 4]","[1, 17, 0, 2, 8, 0, 13, 13, 15, 12, 11, 15, 5, 8, 0, 13, 15, 15, 5, 1, 20, 0, 3, 8, 0, 13, 5]","[12, 10, 0, 1, 5, 0, 1, 9, 9, 7, 9, 9, 3, 5, 0, 9, 9, 9, 3, 12, 2, 0, 1, 5, 0, 1, 3]"
"['As', 'ações', 'preferenciais', 'de', 'o', 'Bradesco', 'caíram', '0,06', '%', ',', 'e', 'as', 'ordinárias', 'subiram', '0,11', '%', '.']","['DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'VERB', 'NUM', 'SYM', 'PUNCT', 'CCONJ', 'PRON', 'ADJ', 'VERB', 'NUM', 'SYM', 'PUNCT']","['det', 'nsubj', 'amod', 'case', 'det', 'nmod', 'root', 'nummod', 'obj', 'punct', 'cc', 'nsubj', 'amod', 'conj', 'nummod', 'obj', 'punct']","[2, 7, 2, 6, 6, 2, 0, 9, 7, 14, 14, 14, 12, 7, 16, 14, 7]","[0, 1, 10, 8, 0, 13, 2, 19, 3, 5, 12, 1, 10, 11, 19, 3, 5]","[0, 1, 6, 5, 0, 9, 2, 11, 13, 3, 7, 12, 6, 2, 11, 13, 3]"
"['Como', 'é', 'o', 'nome', 'de', 'ele', '?']","['ADV', 'AUX', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']","['root', 'cop', 'det', 'nsubj', 'case', 'nmod', 'punct']","[0, 1, 4, 1, 6, 4, 1]","[2, 17, 0, 1, 8, 13, 5]","[8, 10, 0, 1, 5, 12, 3]"
"['Corre', 'se', 'o', 'risco', 'de', 'judicializar', 'e', 'desfazer', '.']","['VERB', 'PRON', 'DET', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'PUNCT']","['root', 'expl:impers', 'det', 'obj', 'mark', 'acl', 'cc', 'conj', 'punct']","[0, 1, 4, 1, 6, 4, 8, 6, 1]","[2, 31, 0, 3, 6, 18, 12, 11, 5]","[2, 12, 0, 1, 5, 2, 7, 2, 3]"
"['Entre', 'elas', 'estavam', 'dados', 'sobre', 'procedimentos', 'e', 'projetos', 'técnicos', 'e', 'operacionais', 'de', 'o', 'abastecimento', 'de', 'água', 'de', 'São', 'Paulo', ',', 'além', 'de', 'dados', 'de', 'a', 'Polícia', 'Militar', 'e', 'de', 'a', 'Administração', 'Penitenciária', '.']","['ADP', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'CCONJ', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['case', 'root', 'cop', 'nsubj', 'case', 'nmod', 'cc', 'conj', 'amod', 'cc', 'conj', 'case', 'det', 'nmod', 'case', 'nmod', 'case', 'nmod', 'flat:name', 'punct', 'advmod', 'case', 'obl', 'case', 'det', 'nmod', 'flat:name', 'cc', 'case', 'det', 'conj', 'flat:name', 'punct']","[2, 0, 2, 2, 6, 4, 8, 6, 8, 11, 9, 14, 14, 8, 16, 14, 18, 16, 18, 21, 2, 23, 21, 26, 26, 23, 26, 31, 31, 31, 26, 31, 2]","[8, 2, 17, 1, 8, 13, 12, 11, 10, 12, 11, 8, 0, 13, 8, 13, 8, 13, 15, 5, 14, 8, 9, 8, 0, 13, 15, 12, 8, 0, 11, 15, 5]","[5, 12, 10, 1, 5, 1, 7, 1, 6, 7, 6, 5, 0, 1, 5, 1, 5, 9, 9, 3, 8, 5, 1, 5, 0, 9, 9, 7, 5, 0, 9, 9, 3]"
"['São', 'eles', ':', 'Segundo', 'a', 'companhia', ',', 'os', 'passageiros', 'afetados', 'serão', 'reacomodados', 'em', 'outros', 'voos', '.']","['AUX', 'PRON', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['cop', 'root', 'punct', 'case', 'det', 'obl', 'punct', 'det', 'nsubj:pass', 'acl', 'aux:pass', 'parataxis', 'case', 'det', 'obl', 'punct']","[2, 0, 12, 6, 6, 12, 6, 9, 12, 9, 12, 2, 15, 15, 12, 2]","[17, 2, 5, 8, 0, 9, 5, 0, 27, 18, 24, 22, 8, 0, 9, 5]","[10, 12, 3, 5, 0, 1, 3, 0, 1, 2, 10, 2, 5, 0, 1, 3]"
"['Localizados', 'em', 'o', 'embarque', ',', 'em', 'os', 'terminais', '2', 'e', '3', ',', 'e', 'em', 'a', 'saída', 'de', 'o', 'terminal', '1', ',', 'eles', 'têm', 'confundido', 'usuários', '.']","['ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'NUM', 'CCONJ', 'NUM', 'PUNCT', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NUM', 'PUNCT', 'PRON', 'AUX', 'VERB', 'NOUN', 'PUNCT']","['advcl', 'case', 'det', 'obl', 'punct', 'case', 'det', 'obl', 'nmod', 'cc', 'conj', 'punct', 'cc', 'case', 'det', 'conj', 'case', 'det', 'nmod', 'nmod', 'punct', 'nsubj', 'aux', 'root', 'obj', 'punct']","[24, 4, 4, 1, 8, 8, 8, 1, 8, 11, 9, 16, 16, 16, 16, 8, 19, 19, 16, 19, 1, 24, 24, 0, 24, 24]","[7, 8, 0, 9, 5, 8, 0, 9, 13, 12, 11, 5, 12, 8, 0, 11, 8, 0, 13, 13, 5, 1, 28, 2, 3, 5]","[6, 5, 0, 1, 3, 5, 0, 1, 11, 7, 11, 3, 7, 5, 0, 1, 5, 0, 1, 11, 3, 12, 10, 2, 1, 3]"
"['O', 'mesmo', 'foi', 'dito', 'a', 'os', 'jogadores', '.']","['DET', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['det', 'nsubj:pass', 'aux:pass', 'root', 'case', 'det', 'obl', 'punct']","[2, 4, 4, 0, 7, 7, 4, 4]","[0, 27, 24, 2, 8, 0, 9, 5]","[0, 12, 10, 2, 5, 0, 1, 3]"
"['A', 'Usiminas', 'subiu', '2,5', '%', ',', 'e', 'a', 'Gerdau', 'se', 'valorizou', '1,66', '%', '.']","['DET', 'PROPN', 'VERB', 'NUM', 'SYM', 'PUNCT', 'CCONJ', 'DET', 'PROPN', 'PRON', 'VERB', 'NUM', 'SYM', 'PUNCT']","['det', 'nsubj', 'root', 'nummod', 'obj', 'punct', 'cc', 'det', 'nsubj', 'expl', 'conj', 'nummod', 'obl', 'punct']","[2, 3, 0, 5, 3, 11, 11, 9, 11, 11, 3, 13, 11, 3]","[0, 1, 2, 19, 3, 5, 12, 0, 1, 32, 11, 19, 9, 5]","[0, 9, 2, 11, 13, 3, 7, 0, 9, 12, 2, 11, 13, 3]"
"['Apesar', 'de', 'isso', ',', 'a', 'China', 'tem', 'dado', 'sinais', 'de', 'que', 'poderia', 'apoiar', 'novas', 'sanções', 'contra', 'a', 'Coreia', 'de', 'o', 'Norte', '.']","['ADV', 'ADP', 'PRON', 'PUNCT', 'DET', 'PROPN', 'AUX', 'VERB', 'NOUN', 'ADP', 'SCONJ', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['advmod', 'case', 'obl', 'punct', 'det', 'nsubj', 'aux', 'root', 'obj', 'mark', 'fixed', 'acl', 'xcomp', 'amod', 'obj', 'case', 'det', 'nmod', 'case', 'det', 'flat:name', 'punct']","[8, 3, 1, 3, 6, 8, 8, 0, 8, 12, 10, 9, 12, 15, 13, 18, 18, 15, 21, 21, 18, 8]","[14, 8, 9, 5, 0, 1, 28, 2, 3, 6, 26, 18, 4, 10, 3, 8, 0, 13, 8, 0, 15, 5]","[8, 5, 12, 3, 0, 9, 10, 2, 1, 5, 4, 2, 2, 6, 1, 5, 0, 9, 5, 0, 9, 3]"
"['Aliás', ',', 'ogro', 'não', ',', 'ogros', '-', 'como', 'os', 'demônios', ',', 'o', 'nome', 'de', 'eles', 'é', 'Legião', '.']","['ADV', 'PUNCT', 'NOUN', 'ADV', 'PUNCT', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'PRON', 'AUX', 'PROPN', 'PUNCT']","['advmod', 'punct', 'parataxis', 'advmod', 'punct', 'parataxis', 'punct', 'case', 'det', 'nmod', 'punct', 'det', 'nsubj', 'case', 'nmod', 'cop', 'root', 'punct']","[17, 1, 17, 3, 3, 17, 10, 10, 10, 6, 10, 13, 17, 15, 13, 17, 0, 17]","[14, 5, 22, 14, 5, 22, 5, 8, 0, 13, 5, 0, 1, 8, 13, 17, 2, 5]","[8, 3, 1, 8, 3, 1, 3, 5, 0, 1, 3, 0, 1, 5, 12, 10, 9, 3]"
"['Com', 'estratégias', 'para', 'salvar', 'sua', 'imagem', ',', 'a', 'indústria', 'de', 'carnes', 'ainda', 'se', 'esforça', 'para', 'reagir', 'a', 'o', 'pesadelo', 'de', 'escândalos', 'em', 'série', 'que', 'a', 'assombrou', 'em', 'este', 'ano', '.']","['ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'PRON', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['case', 'obl', 'mark', 'acl', 'det', 'obj', 'punct', 'det', 'nsubj', 'case', 'nmod', 'advmod', 'expl', 'root', 'mark', 'advcl', 'case', 'det', 'obl', 'case', 'nmod', 'case', 'nmod', 'nsubj', 'obj', 'acl:relcl', 'case', 'det', 'obl', 'punct']","[2, 14, 4, 2, 6, 4, 2, 9, 14, 11, 9, 14, 14, 0, 16, 14, 19, 19, 16, 21, 19, 23, 21, 26, 26, 19, 29, 29, 26, 14]","[8, 9, 6, 18, 0, 3, 5, 0, 1, 8, 13, 14, 32, 2, 6, 7, 8, 0, 9, 8, 13, 8, 13, 1, 3, 20, 8, 0, 9, 5]","[5, 1, 5, 2, 0, 1, 3, 0, 1, 5, 1, 8, 12, 2, 5, 2, 5, 0, 1, 5, 1, 5, 1, 12, 12, 2, 5, 0, 1, 3]"
"['Termos', 'voz', 'mostra', 'que', 'outras', 'torcedoras', 'também', 'podem', 'ter', ',', 'diz', 'a', 'gaúcha', 'Kaliandra', 'Dias', ',', '23', ',', 'uma', 'de', 'as', 'fundadoras', '.']","['VERB', 'NOUN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'ADV', 'VERB', 'VERB', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'NUM', 'ADP', 'DET', 'NOUN', 'PUNCT']","['csubj', 'obj', 'ccomp:speech', 'mark', 'det', 'nsubj', 'advmod', 'ccomp', 'xcomp', 'punct', 'root', 'det', 'nsubj', 'nmod', 'flat:name', 'punct', 'parataxis', 'punct', 'appos', 'case', 'det', 'nmod', 'punct']","[3, 1, 11, 8, 6, 8, 8, 3, 8, 3, 0, 13, 11, 13, 14, 17, 14, 17, 14, 22, 22, 19, 11]","[23, 3, 21, 6, 0, 1, 14, 16, 4, 5, 2, 0, 1, 13, 15, 5, 22, 5, 25, 8, 0, 13, 5]","[2, 1, 2, 4, 0, 1, 8, 2, 2, 3, 2, 0, 1, 9, 9, 3, 11, 3, 11, 5, 0, 1, 3]"
"['Por', 'isso', 'também', 'que', 'trocamos', 'de', 'ponto', 'com', 'frequência', 'ou', 'marcamos', 'direto', 'em', 'os', 'hotéis', ',', 'conta', 'Victoria', '.']","['ADP', 'PRON', 'ADV', 'SCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']","['case', 'obl', 'advmod', 'discourse', 'ccomp:speech', 'case', 'obl', 'case', 'obl', 'cc', 'conj', 'advmod', 'case', 'det', 'obl', 'punct', 'root', 'nsubj', 'punct']","[2, 5, 5, 5, 17, 7, 5, 9, 5, 11, 5, 11, 15, 15, 11, 5, 0, 17, 17]","[8, 9, 14, 33, 21, 8, 9, 8, 9, 12, 11, 14, 8, 0, 9, 5, 2, 1, 5]","[5, 12, 8, 4, 2, 5, 1, 5, 1, 7, 2, 8, 5, 0, 1, 3, 2, 9, 3]"
"['O', 'mundo', 'queimando', 'sob', 'os', 'seus', 'pés', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT']","['det', 'nsubj', 'root', 'case', 'det', 'det', 'obl', 'punct']","[2, 3, 0, 7, 7, 7, 3, 3]","[0, 1, 2, 8, 0, 0, 9, 5]","[0, 1, 2, 5, 0, 0, 1, 3]"
"['Querendo', 'ou', 'não', ',', 'a', 'atriz', 'de', '""', 'Game', 'of', 'Thrones', '""', 'é', 'considerada', 'uma', '""', 'influenciadora', 'digital', '""', '.']","['VERB', 'CCONJ', 'ADV', 'PUNCT', 'DET', 'NOUN', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'AUX', 'VERB', 'DET', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT']","['advcl', 'cc', 'conj', 'punct', 'det', 'nsubj:pass', 'case', 'punct', 'nmod', 'flat:name', 'flat:name', 'punct', 'aux:pass', 'root', 'det', 'punct', 'xcomp', 'amod', 'punct', 'punct']","[14, 3, 1, 1, 6, 14, 9, 9, 6, 9, 9, 9, 14, 0, 17, 17, 14, 17, 17, 14]","[7, 12, 11, 5, 0, 27, 8, 5, 13, 15, 15, 5, 24, 2, 0, 5, 4, 10, 5, 5]","[2, 7, 8, 3, 0, 1, 5, 3, 9, 9, 9, 3, 10, 2, 0, 3, 1, 6, 3, 3]"
"['Como', 'se', 'diz', 'que', 'quando', 'a', 'fase', 'é', 'ruim', 'tudo', 'dá', 'errado', ',', 'o', 'que', 'deu', 'certo', 'pode', 'indicar', 'que', 'a', 'fase', 'mudou', '.']","['SCONJ', 'PRON', 'VERB', 'SCONJ', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADJ', 'PRON', 'VERB', 'ADJ', 'PUNCT', 'PRON', 'PRON', 'VERB', 'ADJ', 'VERB', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'PUNCT']","['mark', 'expl:impers', 'advcl', 'mark', 'mark', 'det', 'nsubj', 'cop', 'advcl', 'nsubj', 'ccomp', 'xcomp', 'punct', 'nsubj', 'nsubj', 'acl:relcl', 'xcomp', 'root', 'xcomp', 'mark', 'det', 'nsubj', 'ccomp', 'punct']","[3, 3, 18, 11, 9, 7, 9, 9, 11, 11, 3, 11, 3, 18, 16, 14, 16, 0, 18, 23, 22, 23, 19, 18]","[6, 31, 7, 6, 6, 0, 1, 17, 7, 1, 16, 4, 5, 1, 1, 20, 4, 2, 4, 6, 0, 1, 16, 5]","[4, 12, 2, 4, 4, 0, 1, 10, 6, 12, 2, 6, 3, 12, 12, 2, 6, 2, 2, 4, 0, 1, 2, 3]"
"['O', 'movimento', 'foi', 'apontado', ',', 'inclusive', ',', 'por', 'a', 'Pantone', ',', 'a', 'o', 'eleger', 'o', '""', 'greenery', '""', ',', 'um', 'verde', 'amarelado', ',', 'a', 'cor', 'de', 'o', 'ano', '.']","['DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'ADV', 'PUNCT', 'ADP', 'DET', 'PROPN', 'PUNCT', 'ADP', 'DET', 'VERB', 'DET', 'PUNCT', 'X', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['det', 'nsubj:pass', 'aux:pass', 'root', 'punct', 'advmod', 'punct', 'case', 'det', 'obl:agent', 'punct', 'mark', 'fixed', 'advcl', 'det', 'punct', 'obj', 'punct', 'punct', 'det', 'appos', 'amod', 'punct', 'det', 'xcomp', 'case', 'det', 'nmod', 'punct']","[2, 4, 4, 0, 6, 4, 6, 10, 10, 4, 14, 14, 12, 4, 17, 17, 14, 17, 21, 21, 17, 21, 21, 25, 14, 28, 28, 25, 4]","[0, 27, 24, 2, 5, 14, 5, 8, 0, 30, 5, 6, 26, 7, 0, 5, 3, 5, 5, 0, 25, 10, 5, 0, 4, 8, 0, 13, 5]","[0, 1, 10, 2, 3, 8, 3, 5, 0, 9, 3, 5, 0, 2, 0, 3, 14, 3, 3, 0, 1, 6, 3, 0, 1, 5, 0, 1, 3]"
"['A', 'discutida', 'unificação', 'de', 'os', 'títulos', 'brasileiros', ',', 'de', '1959', 'para', 'cá', ',', 'faz', 'com', 'que', 'não', 'exista', 'nenhum', 'clube', 'presente', 'em', 'todas', 'as', 'edições', '.']","['DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'NUM', 'ADP', 'ADV', 'PUNCT', 'VERB', 'ADP', 'SCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT']","['det', 'amod', 'nsubj', 'case', 'det', 'nmod', 'amod', 'punct', 'case', 'nmod', 'case', 'advmod', 'punct', 'root', 'mark', 'fixed', 'advmod', 'ccomp', 'det', 'nsubj', 'amod', 'case', 'det', 'det', 'obl', 'punct']","[3, 3, 14, 6, 6, 3, 6, 10, 10, 3, 12, 10, 10, 0, 18, 15, 18, 14, 20, 18, 20, 25, 25, 25, 21, 14]","[0, 10, 1, 8, 0, 13, 10, 5, 8, 13, 8, 14, 5, 2, 6, 26, 14, 16, 0, 1, 10, 8, 0, 0, 9, 5]","[0, 6, 1, 5, 0, 1, 6, 3, 5, 11, 5, 8, 3, 2, 5, 4, 8, 2, 0, 1, 6, 5, 0, 0, 1, 3]"
"['Inicialmente', ',', 'a', 'liberação', 'passaria', 'a', 'valer', 'em', 'esta', 'segunda', '(', '9', ')', '.']","['ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT']","['advmod', 'punct', 'det', 'nsubj', 'root', 'mark', 'xcomp', 'case', 'det', 'obl', 'punct', 'appos', 'punct', 'punct']","[5, 1, 4, 5, 0, 7, 5, 10, 10, 7, 12, 10, 12, 5]","[14, 5, 0, 1, 2, 6, 4, 8, 0, 9, 5, 25, 5, 5]","[8, 3, 0, 1, 2, 5, 2, 5, 0, 1, 3, 11, 3, 3]"
"['Em', 'a', 'verificação', 'de', 'os', 'técnicos', ',', 'em', 'o', 'entanto', ',', 'foi', 'confirmado', 'que', 'se', 'tratava', 'de', 'apenas', 'um', 'tremor', '.']","['ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'SCONJ', 'PRON', 'VERB', 'ADP', 'ADV', 'DET', 'NOUN', 'PUNCT']","['case', 'det', 'obl', 'case', 'det', 'nmod', 'punct', 'cc', 'fixed', 'fixed', 'punct', 'aux:pass', 'root', 'mark', 'expl:impers', 'ccomp', 'case', 'advmod', 'det', 'obl', 'punct']","[3, 3, 13, 6, 6, 3, 8, 13, 8, 8, 8, 13, 0, 16, 16, 13, 20, 20, 20, 16, 13]","[8, 0, 9, 8, 0, 13, 5, 12, 26, 26, 5, 24, 2, 6, 31, 16, 8, 14, 0, 9, 5]","[5, 0, 1, 5, 0, 1, 3, 5, 0, 1, 3, 10, 2, 4, 12, 2, 5, 8, 0, 1, 3]"
